768.591,362.493,815.603,291.79,627.338,221.268,606.704,539.009,615.555,789.143,1001.12,359.546,977.455,647.997,792.1,806.719,786.185,733.231,677.359,700.873,0,0,0,0,880.407,803.884,0,0,0,0,742,318.47,812.628,338.867,0,0,906.821,277.121,0,0,0,0,0,0,0,0,0,0,0,0,0
290.237,461.261,339.023,621.682,147.031,600.97,70.3969,887.025,119.224,893.991,537.897,628.739,569.406,915.019,443.74,967.277,314.563,1092.97,185.523,1071.98,9.13892,1218.6,0,0,429.877,1134.85,353.014,1047.45,0,0,244.855,426.247,342.574,429.695,202.896,426.331,426.346,405.381,0,0,0,0,0,0,0,0,0,0,0,0,0
694.867,433.143,650.868,430.113,521.4,432.956,474.212,712.643,600.826,812.79,786.28,415.412,795.079,630.246,739.068,724.402,624.384,850.921,527.293,848.014,0,0,0,0,715.655,845.054,0,0,0,0,659.688,409.399,730.262,388.962,600.737,359.551,759.739,327.155,0,0,0,0,0,0,0,0,0,0,0,0,0
503.109,541.491,293.718,621.82,244.786,649.682,262.374,995.18,572.992,1072.11,349.515,597.252,398.408,869.514,583.345,991.73,332.066,1162.78,244.819,1218.6,0,0,0,0,405.374,1134.86,0,0,0,0,485.776,503.033,517.256,513.683,384.405,443.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954.184,335.928,1183.71,362.506,1015.91,362.534,954.223,565.621,830.528,645.145,1354.45,350.734,1372.02,742.166,1027.66,768.737,1233.69,927.613,1118.95,909.945,0,0,0,0,1336.75,945.29,0,0,0,0,936.431,271.368,983.601,271.376,0,0,1142.62,227.111,0,0,0,0,0,0,0,0,0,0,0,0,0
789.285,318.26,577.455,359.534,627.48,388.957,753.968,647.933,927.49,559.802,527.305,324.224,695.047,436.078,771.638,524.4,530.259,815.774,533.275,856.975,907.097,806.914,904.15,1074.87,562.654,756.932,862.915,718.614,0,0,786.38,274.198,0,0,692.138,265.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605.928,157.203,631.302,198.416,519.664,210.035,496.201,335.483,586.344,380.526,742.988,194.49,799.812,319.872,723.42,390.364,660.721,437.394,588.279,445.202,0,0,0,0,729.302,433.452,856.676,541.22,801.796,715.638,584.315,131.82,633.24,129.759,556.915,120.029,666.531,114.089,0,0,0,0,0,0,0,0,0,0,0,0,0
930.557,341.89,1210.16,550.864,1354.36,524.399,0,0,0,0,1127.74,600.945,907.008,824.632,730.399,739.269,1307.28,1027.69,1386.75,1021.82,0,0,0,0,0,0,0,0,0,0,0,0,954.005,321.354,0,0,1039.48,400.812,0,0,0,0,0,0,0,0,0,0,0,0,0
272.706,740.294,150.48,824.109,70.412,869.588,9.13905,1127.92,0,0,213.506,778.825,234.376,960.26,359.946,932.234,237.87,1187.21,188.958,1243.12,0,0,0,0,290.238,1131.37,534.498,1075.55,398.426,1274.56,244.897,695.061,293.667,698.498,150.378,642.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,47.5803,351.582,178.473,885.659,435.03,1021.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.775,57.8446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721.456,335.887,662.623,386.053,536.082,418.33,550.788,715.516,706.759,824.422,786.133,347.748,815.691,565.5,809.725,715.588,695.084,786.176,618.427,797.993,0,0,0,0,780.295,771.469,0,0,0,0,689.11,294.875,745.043,288.937,603.729,265.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1298.47,433.135,1174.86,550.856,980.665,577.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.53,251.949,10.9163,351.355,63.3078,362.044,210.014,927.587,587.171,1021.96,13.5306,325.28,230.878,733.785,445.698,901.496,121.026,1226.2,162.855,1236.58,241.399,1692.36,0,0,73.8201,1231.32,147.154,1645.25,0,0,356.553,157.702,0,0,189.003,58.2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592.375,471.817,555.69,487.662,393.144,482.617,340.949,738.999,398.412,828.081,718.015,492.852,728.422,739.005,623.802,833.392,540.032,864.829,445.783,875.186,560.654,1006.18,550.355,1488.16,639.583,859.616,712.92,1006.1,734.016,1446.01,561.003,429.805,639.459,440.494,487.64,304.356,686.638,393.364,754.746,1587.48,791.479,1572,733.738,1456.72,560.864,1618.93,518.928,1613.68,566.262,1514.28,0
351.651,231.219,42.3766,330.503,47.6051,356.591,230.989,943.332,602.68,1016.66,13.6043,283.352,0,0,0,0,126.227,1231.33,162.902,1231.46,267.496,1702.79,0,0,68.6137,1231.44,152.419,1655.58,0,0,351.546,147.339,0,0,183.853,58.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682.351,227.697,570.633,276.714,511.846,300.216,509.893,478.513,660.69,492.253,633.235,257.089,674.465,351.202,684.236,404.123,549.071,554.936,509.876,574.518,0,0,0,0,588.247,541.236,0,0,0,0,666.618,208.113,697.933,210.095,598.027,186.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,503.71,421.285,659.649,468.437,703.8,1074.65,833.365,865.674,359.481,371.333,0,0,0,0,415.415,1048.13,0,0,0,0,0,0,327.184,1048.09,0,0,0,0,0,0,0,0,759.721,280.074,509.568,191.798,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1283.75,7.80122,0,0,0,0,0,0,1398.5,7.79303,1427.98,218.335,1216.13,180.053,1269.03,221.214,1207.23,218.269,0,0,0,0,1336.73,271.272,1021.8,386.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.208,333.058,627.308,362.347,489.005,386.026,447.823,695.112,615.473,809.789,768.516,327.133,798.007,553.791,795.092,715.671,653.804,821.534,547.82,833.299,0,0,0,0,753.864,803.863,0,0,0,0,718.449,300.624,765.601,294.879,630.252,265.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.84,770.476,471.898,770.452,272.9,770.251,147.266,990.486,225.777,1116.32,655.201,765.249,754.805,1027.35,482.549,1116.25,487.602,1231.29,362.043,1236.56,0,0,0,0,608.236,1231.29,0,0,0,0,372.452,712.924,471.935,712.884,314.964,655.148,524.537,676.116,0,0,0,0,0,0,0,0,0,0,0,0,0
197.245,294.722,193.741,327.857,118.849,313.892,77.168,407.932,91.118,432.318,270.338,341.788,282.579,441.035,228.641,439.229,171.129,493.213,122.364,482.821,0,0,0,0,216.449,495.02,0,0,0,0,178.139,275.574,214.658,280.785,157.165,254.719,242.513,270.395,0,0,0,0,0,0,0,0,0,0,0,0,0
336.641,369.012,342.417,436.899,197.994,427.92,130.176,601.987,150.767,675.595,489.915,457.327,531.243,625.515,451.506,660.874,330.692,761.135,242.212,761.087,200.968,1032.35,0,0,422.052,767.009,504.576,1055.91,0,0,301.255,327.786,386.547,339.472,259.987,295.367,433.916,316.027,0,0,0,0,0,0,0,0,0,0,0,0,0
407.334,386.566,206.881,407.316,183.315,404.351,186.209,678.587,427.935,672.674,233.427,410.253,227.536,643.187,0,0,153.783,790.68,115.449,834.732,489.91,1026.49,0,0,197.969,763.992,327.77,775.828,295.441,1044.1,410.353,339.53,425.014,362.978,324.831,277.621,0,0,295.302,1076.6,0,0,289.363,1050.1,0,0,0,0,0,0,0
0,0,0,0,672.473,433.48,505.93,447.227,511.84,490.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.521,750.855,370.417,908.059,503.126,852.104,0,0,0,0,230.869,963.786,220.384,1274.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.567,712.571,0,0,241.322,684.693,0,0,0,0,0,0,0,0,0,0,0,0,0
103.753,436.96,271.818,439.847,153.827,439.785,153.737,590.074,85.9734,654.996,395.574,451.533,480.89,669.634,248.199,693.402,312.905,767.067,236.313,763.989,38.792,973.383,0,0,383.716,778.787,277.621,1050.1,0,0,85.9398,407.243,130.18,413.146,0,0,245.087,369.003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,668.476,268.222,615.514,338.937,786.19,647.913,989.275,518.4,721.466,197.633,856.718,294.709,833.203,459.659,630.278,689.093,580.221,715.587,0,0,0,0,689.093,647.942,0,0,0,0,0,0,0,0,736.177,132.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842.962,362.905,983.971,388.403,917.365,396.24,823.361,445.24,711.645,482.424,1058.42,382.519,1070.19,599.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.098,345.256,854.631,335.58,0,0,927.149,321.806,0,0,0,0,0,0,0,0,0,0,0,0,0
1048.19,300.672,960.025,297.834,857.009,294.897,777.499,480.19,974.626,527.472,1068.99,306.626,1095.27,433.127,1127.8,480.252,948.273,603.899,871.708,606.849,0,0,0,0,1024.7,603.914,0,0,0,0,1021.91,268.438,1069.01,271.163,951.166,221.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556.958,98.401,592.195,59.2545,451.08,22.0752,476.557,214.041,517.716,370.758,709.721,88.6465,746.935,261.067,688.187,384.518,601.997,349.216,539.219,359.028,560.831,545.141,588.261,682.3,668.557,347.261,690.116,537.289,695.978,686.222,537.33,73.0001,580.375,80.8445,509.926,55.333,621.562,53.3893,744.918,699.895,743.003,696.028,682.285,697.944,0,0,0,0,0,0,0
690.111,166.996,935.028,147.438,903.666,121.964,813.549,319.815,694.036,349.166,948.75,192.491,807.671,408.021,668.589,413.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.252,147.416,0,0,789.983,112.164,0,0,0,0,0,0,0,0,0,0,0,0,0
878.196,304.165,1027.13,339.477,1115.22,310.067,1164.2,323.766,0,0,948.732,366.88,862.502,617.609,805.763,521.603,1111.31,686.191,1179.88,668.567,0,0,0,0,1003.58,695.961,0,0,0,0,0,0,882.075,286.546,0,0,917.384,272.87,0,0,0,0,0,0,0,0,0,0,0,0,0
318.105,370.385,377.555,345.884,223.881,318.034,199.408,492.683,192.461,628.801,537.888,377.372,555.435,579.927,405.353,677.484,342.503,674.076,262.115,656.596,213.396,901.047,119.096,984.792,429.753,684.688,366.997,935.955,496.109,1159.31,290.197,328.62,353.045,345.876,262.274,223.847,447.298,286.764,520.618,1243.09,545.03,1236.08,517.033,1183.72,66.8426,1099.81,49.3168,1082.47,101.775,981.221,0
537.299,476.499,394.295,431.535,384.539,437.402,419.753,574.524,543.227,541.157,404.077,429.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.301,451.096,0,0,480.452,431.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818.8,362.427,836.442,362.562,671.661,368.457,577.352,559.786,674.547,659.819,1001.2,359.593,1077.77,533.278,927.629,601.033,868.753,727.479,762.81,733.355,0,0,0,0,971.716,718.634,0,0,0,0,780.485,315.419,856.839,312.435,721.689,274.284,903.968,274.337,0,0,0,0,0,0,0,0,0,0,0,0,0
1021.78,294.954,930.677,315.476,818.781,306.601,771.676,494.978,954.173,524.369,1045.46,324.324,1068.97,474.389,1098.34,486.205,921.767,612.7,842.292,621.554,0,0,0,0,1001.14,612.678,0,0,0,0,998.242,265.278,1042.38,265.408,927.493,221.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609.787,212.18,692.093,259.129,601.994,247.385,576.473,351.214,537.263,390.361,789.987,274.768,792.046,435.429,650.872,425.623,682.32,484.427,631.362,476.566,0,0,0,0,739.096,494.243,0,0,0,0,601.99,194.433,633.319,210.051,0,0,709.73,198.43,0,0,0,0,0,0,0,0,0,0,0,0,0
297.315,709.101,391.346,838.125,248.375,817.113,223.848,984.736,178.502,932.439,534.555,859.124,548.576,1131.24,398.41,1211.65,332.115,1162.81,237.918,1134.89,0,0,0,0,433.319,1225.58,342.456,1201.19,0,0,269.316,677.552,328.653,660.237,0,0,426.294,639.226,0,0,0,0,0,0,0,0,0,0,0,0,0
527.5,353.139,537.3,386.458,349.225,329.627,0,0,0,0,711.664,451.099,701.875,584.33,658.755,588.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.354,284.529,586.193,288.491,415.875,276.732,678.365,257.116,0,0,0,0,0,0,0,0,0,0,0,0,0
827.41,456.524,942.19,474.238,859.765,418.36,739.122,494.884,615.511,603.868,1021.71,524.326,850.961,874.444,750.872,641.936,948.001,839.167,892.134,789.185,0,0,0,0,989.256,883.298,848.007,859.832,0,0,797.971,432.989,850.953,415.425,0,0,930.37,388.993,0,0,0,0,0,0,0,0,0,0,0,0,0
594.963,530.113,497.768,468.394,389.043,550.729,406.61,830.353,665.578,927.448,627.323,403.644,574.211,639.009,712.631,712.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.747,506.551,609.661,491.937,474.285,471.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1398.52,79.9471,1130.68,597.998,1310.31,718.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115.91,377.216,886.508,356.678,945.254,412.505,989.404,715.755,1142.43,621.607,827.549,288.921,892.292,465.576,1021.9,530.217,718.622,907.051,753.974,948.239,954.169,1004.22,0,0,630.398,856.973,0,0,0,0,1124.8,344.819,0,0,1071.86,300.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.918,728.473,267.331,765.211,142.015,775.528,141.941,1016.46,356.658,1026.99,387.891,754.701,424.652,875.269,450.981,943.268,272.799,1105.77,189.018,1121.34,0,0,0,0,351.591,1095.22,0,0,0,0,320.163,691.945,377.687,686.688,225.765,681.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839.045,137.688,968.322,192.451,887.969,192.452,837.066,323.774,790.007,378.628,1054.53,198.35,966.359,413.902,729.358,429.469,1011.42,527.513,964.384,507.897,0,0,0,0,1056.47,549.052,897.752,694.032,0,0,831.196,116.122,854.686,106.266,0,0,921.262,84.7441,0,0,0,0,0,0,0,0,0,0,0,0,0
594.107,376.663,599.936,380.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.85,353.099,643.102,306.118,0,0,697.912,321.815,0,0,0,0,0,0,0,0,0,0,0,0,0
910.004,494.995,1063.05,547.962,948.151,515.535,848.16,621.442,730.458,683.352,1171.95,577.422,1101.32,862.919,868.78,745.151,995.243,1004.18,918.781,965.862,0,0,0,0,1068.88,1045.33,0,0,0,0,904.043,453.768,951.187,480.101,0,0,1057.15,436.129,0,0,0,0,0,0,0,0,0,0,0,0,0
738.992,435.963,742.136,456.47,639.08,444.9,550.783,645.028,647.88,715.684,850.948,456.662,909.849,668.592,718.448,689.13,745.077,798.013,662.632,809.737,0,0,0,0,830.374,800.924,0,0,0,0,709.684,412.478,762.647,409.626,671.512,386.011,806.84,388.917,0,0,0,0,0,0,0,0,0,0,0,0,0
901.138,483.22,1057.17,553.804,945.283,524.348,809.77,606.801,736.283,683.35,1174.84,592.066,1115.88,859.906,874.651,762.758,1021.84,995.324,951.148,951.146,0,0,0,0,1092.39,1030.64,0,0,0,0,892.331,436.112,939.359,456.679,0,0,1048.31,433.11,0,0,0,0,0,0,0,0,0,0,0,0,0
492.917,1147.66,723.216,1294.21,650.029,1178.94,429.977,1157.98,267.718,1194.92,780.942,1440.73,576.791,1613.86,351.37,1487.92,571.385,1440.95,561.005,1367.56,0,0,0,0,560.899,1488.11,0,0,0,0,513.792,1110.98,524.408,1147.47,0,0,691.774,1220.81,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1460.34,462.633,1274.9,662.72,998.31,550.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.04,312.466,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,927.372,668.565,1168.74,639.035,0,0,0,0,712.569,700.91,636.158,1074.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.19,253.597,753.853,418.371,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,644.864,318.269,630.215,406.603,662.57,580.197,680.254,715.689,665.575,238.847,680.272,462.535,812.62,600.766,324.21,483.11,294.789,536.073,0,0,0,0,294.802,418.376,0,0,0,0,0,0,0,0,833.248,374.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487.337,198.87,348.971,183.237,261.53,149.291,98.3598,433.816,0,0,420.767,241.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.869,172.819,0,0,423.414,133.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,506.696,536.164,762.838,603.834,974.733,927.651,942.381,624.464,280.092,453.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.717,321.301,409.649,265.407,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1310.24,259.516,1118.95,162.384,1021.82,177.114,848.168,294.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602.848,849.044,608.264,697.052,419.58,697.056,403.941,927.552,440.616,1069.21,807.086,707.703,786.171,937.861,650.148,1068.84,608.152,1037.62,519.133,1037.59,550.544,1314.92,524.525,1577.23,697.328,1037.67,712.784,1315.32,707.616,1587.53,566.083,807.074,639.542,817.38,492.971,691.82,728.612,723.215,692.117,1671.32,734.002,1661.02,691.945,1603.23,540.012,1692.15,503.3,1676.66,555.606,1598.08,0
647.036,239.497,535.327,272.8,433.476,282.593,394.263,498.112,570.612,525.471,623.508,263.029,676.43,349.181,650.854,427.613,486.366,586.293,415.831,639.173,0,0,0,0,570.586,560.816,0,0,0,0,623.477,210.144,664.666,212.077,543.158,176.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.285,380.948,262.252,545.063,143.638,558.959,164.496,907.904,433.438,744.052,370.509,541.444,405.411,852.057,485.647,757.889,265.802,1065.06,171.547,1085.96,0,0,0,0,370.453,1058.06,0,0,0,0,381.057,346.031,454.297,349.483,269.244,328.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.434,418.447,595.074,436.04,371.327,424.288,177.145,801.074,480.247,880.584,856.927,394.955,821.703,718.669,880.614,854.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.244,344.953,786.33,374.323,583.206,265.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706.739,247.767,730.274,309.503,580.196,294.795,574.219,562.578,586.071,748.016,880.38,318.366,906.755,609.665,768.55,742.024,736.126,765.637,633.187,756.767,0,0,0,0,836.176,774.436,0,0,0,0,668.616,200.638,742.226,203.572,624.44,177.123,809.72,177.072,0,0,0,0,0,0,0,0,0,0,0,0,0
718.132,644.833,686.622,634.206,561.03,634.22,519.052,817.39,608.131,864.856,812.297,634.32,843.814,801.913,812.492,885.629,665.734,906.628,597.508,901.6,581.906,1032.51,576.755,1367.54,734.092,906.72,728.589,1027.37,739.168,1362.3,686.705,613.435,733.935,618.668,629.034,539.973,770.253,597.402,728.527,1461.77,770.377,1446.37,739.074,1378.16,592.411,1472.25,555.647,1451.53,597.511,1388.6,0
382.899,482.418,660.555,529.658,513.877,524.303,524.352,896.282,409.022,1000.99,817.621,539.953,885.672,1021.96,482.353,1069.23,686.521,1137.15,571.416,1110.93,78.9976,1226.02,136.574,1870.42,791.36,1158.03,194.371,1315.03,0,0,351.152,440.632,398.836,440.363,0,0,561.019,319.927,0,0,0,0,0,0,58.1598,1912.41,0,0,0,0,0
1210.09,603.862,1530.97,662.739,0,0,0,0,0,0,1707.57,683.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.71,512.645,1272.02,536.178,0,0,1586.86,453.685,0,0,0,0,0,0,0,0,0,0,0,0,0
571.569,1105.87,524.448,1032.26,330.484,1021.84,304.131,1372.83,503.332,1613.6,728.734,1048.05,734.067,1257.64,660.505,1430.3,487.584,1414.74,388.059,1430.39,231.201,1739.7,477.161,1598.07,602.798,1409.41,896.104,1519.44,0,0,529.691,1063.55,639.435,1063.64,445.875,948.593,692.021,1021.62,0,0,0,0,0,0,518.977,1702.78,0,0,477.182,1592.75,0
803.674,376.637,776.374,415.789,637.215,368.873,513.806,586.275,600.002,629.341,940.851,476.552,960.432,664.67,870.312,635.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.264,323.789,839.091,341.368,727.42,313.965,886.001,343.349,0,0,0,0,0,0,0,0,0,0,0,0,0
909.994,453.711,865.859,341.898,689.211,359.596,536.141,624.408,753.926,789.415,1054.18,294.794,1127.8,565.591,948.207,648.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877.611,412.462,951.154,424.283,815.866,347.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.296,23.9768,261.057,49.4718,0,0,0,0,0,0,311.982,41.6816,368.839,237.573,504.014,323.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.839,5.3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13.4595,744.317,147.185,869.952,508.607,859.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674.398,553.816,856.816,524.259,809.7,427.172,745.013,639.033,671.523,774.425,909.877,597.828,927.475,815.64,777.405,924.568,839.216,795.034,789.168,753.863,636.148,924.443,0,0,895.108,859.794,609.622,1045.17,0,0,0,0,674.392,524.321,0,0,736.191,483.169,0,0,0,0,0,0,0,0,0,0,0,0,0
681.463,864.822,932.825,807.142,644.836,592.367,393.208,828.031,199.588,1147.42,1074.44,1027.16,1021.89,1435.67,592.439,1524.66,791.439,1147.64,691.845,1095.18,482.342,1309.94,0,0,896.151,1236.67,0,0,0,0,671.021,770.511,775.785,859.372,629.045,623.847,1011.4,843.704,0,0,0,0,0,0,0,0,0,0,0,0,0
1039.42,294.94,948.198,291.933,839.34,288.952,768.637,483.1,951.044,527.177,1048.4,294.846,1077.74,450.778,1095.46,480.311,942.313,603.891,859.992,609.737,0,0,0,0,1021.77,600.969,0,0,0,0,1021.67,265.366,1060.11,268.278,945.317,203.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939.439,424.318,1027.67,324.242,883.498,341.965,692.154,441.943,668.597,645.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.011,350.71,977.605,385.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.717,789.25,429.84,803.324,314.584,792.821,269.249,960.219,290.033,998.801,544.897,820.682,545.111,991.741,471.738,998.789,408.829,1051.13,346.135,1044.02,373.855,1079.07,0,0,482.082,1065.09,590.295,1131.23,0,0,405.354,761.372,454.298,764.91,380.933,715.981,496.181,736.847,0,0,0,0,0,0,0,0,0,0,0,0,0
652.925,288.551,715.624,321.807,631.354,308.06,594.128,398.233,568.643,445.27,813.538,335.449,825.361,484.431,695.985,490.253,709.692,541.218,650.943,531.449,0,0,0,0,762.584,551.013,0,0,0,0,649.019,270.794,672.486,284.532,0,0,743.071,274.816,0,0,0,0,0,0,0,0,0,0,0,0,0
1469.02,433.274,1448.52,389.082,1310.31,403.692,1260.21,568.585,1324.94,659.742,1566.39,383.038,1566.35,539.097,1451.56,603.96,1416.17,615.642,1336.75,603.873,1213.22,647.991,1198.42,736.307,1489.8,621.541,1580.99,648.063,0,0,1445.48,409.505,1495.72,409.579,1395.64,377.196,1539.77,386.076,0,0,0,0,0,0,0,0,0,0,0,0,0
381.043,747.364,464.725,817.149,339.014,785.738,318.219,967.392,272.769,1026.6,600.964,848.725,604.441,1086.03,443.754,1079.06,412.361,1152.32,332.132,1131.34,202.974,1215.08,0,0,492.619,1169.74,325.097,1242.95,0,0,356.552,709.049,419.309,712.462,0,0,510.115,660.259,0,0,0,0,0,0,0,0,0,0,0,0,0
962.34,288.506,885.999,304.164,733.234,251.294,574.572,492.284,719.493,547.114,1046.67,337.482,1234.78,531.414,1068.22,572.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.11,225.695,1007.47,245.364,852.733,159.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.607,786.176,1015.77,809.751,1112.84,671.472,0,0,0,0,956.878,953.999,747.946,1042.2,777.346,806.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.335,768.568,0,0,0,0,0,0,0,0,0,0,0,0,0
